"School ID","School Short Name","School Long Name","Principal Name","Principal Email","Principal 2 Name","Principal 2 Email","Asst. Principal 1 Name","Asst. Principal 1 Email","Asst. Principal 2 Name","Asst. Principal 2 Email","Asst. Principal 3 Name","Asst. Principal 3 Email","Asst. Principal 4 Name","Asst. Principal 4 Email","Asst. Principal 5 Name","Asst. Principal 5 Email","Asst. Principal 6 Name","Asst. Principal 6 Email","PHONE","FAX","Website URL","School Hours","School Address","Delivery Address","Governance","Category","Network","Mail Run GSR","NCES ID","CPS Legacy Unit","ISBE ID","ISBE Name","Primary Grade Category","Secondary Grade Category","Current Grades Served","Grade Served at Maturity","Replication"
"610152","RUGGLES","Martha Ruggles Elementary School","Stephen Alan Parker","SAParker@cps.edu","","","Camille Lashun Williams","CLWilliams3@cps.edu","","","","","","","","","","","(773)535-3085","(773)535-3129","http://ruggles.cps.edu","08:45 AM-03:45 PM","7831 S PRAIRIE AVE Chicago IL 60619","7831 S PRAIRIE AVE Chicago IL 60619","District","ES","Network 12","45","{170993001064}","5660","{150162990252428}","Ruggles Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610125","RUIZ","Irma C Ruiz Elementary School","Dana Andre Butler","DAButler1@cps.edu","","","Michael John Micek","MJMicek@cps.edu","","","","","","","","","","","(773)535-4825","(773)535-7148","http://www.ruizelementaryschool.org","08:00 AM-03:00 PM","2410 S LEAVITT ST Chicago IL 60608","2410 S LEAVITT ST Chicago IL 60608","District","ES","Network 7","37","{170993005413}","5390","{150162990252867}","Ruiz Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610153","RYDER","William H Ryder Math & Science Specialty ES","Aaron Rucker","arucker@cps.edu","","","Sonya Nerine Hubbard","SNHubbard@cps.edu","","","","","","","","","","","(773)535-3843","(773)535-3883","http://ryderschool.org/","08:45 AM-03:45 PM","8716 S WALLACE ST Chicago IL 60620","8716 S WALLACE ST Chicago IL 60620","District","ES","Network 11","48","{170993001065}","5670","{150162990252429}","Ryder Elem Math & Sci Spec School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610342","SABIN","Albert R Sabin Elementary Magnet School","Gwen Ann Kasper-Couty","GAKasper-couty@cps.edu","","","Linda Montes","LMontes@cps.edu","","","","","","","","","","","(773)534-4491","(773)534-4511","http://www.sabin.cps.edu","09:00 AM-04:00 PM","2216 W HIRSCH ST Chicago IL 60622","","District","ES","Network 5","35","{170993004916}","7790","{150162990252828}","Sabin Elem Magnet School","Elementary","","K,1,2,3,4,5,6,7,8","K,1,2,3,4,5,6,7,8",""
"610250","SALAZAR","Rueben Salazar Elementary Bilingual Center","Lourdes Jimenez","LJimenez1@cps.edu","","","Lynn Yvette Daguerre","LYDaguerre@cps.edu","","","","","","","","","","","(773)534-8310","(773)534-8313","http://salazar.cps.edu","08:45 AM-03:45 PM","160 W WENDELL ST Chicago IL 60610","","District","ES","Network 6","33","{170993001215}","6720","{150162990252706}","Salazar Elem Bilingual Center","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610226","SANDOVAL","Socorro Sandoval Elementary School","Ms.Wilma Milagros David","wmdavid@cps.edu","","","Sonia C Rodriguez","SCRodriguez@cps.edu","","","","","","","","","","","(773)535-0457","(773)535-0467","http://www.sandovalelementary.org/","08:15 AM-03:15 PM","5534 S SAINT LOUIS AVE Chicago IL 60629","5534 S ST LOUIS AVE Chicago IL 60629","District","ES","Network 8","44","{170993003566}","6430","{150162990252914}","Sandoval Elem School","Elementary","","PK,K,1,2,3,4,5","PK,K,1,2,3,4,5",""
"610017","SAUCEDO","Maria Saucedo Elementary Scholastic Academy","Virginia S Rivera","vsrivera@cps.edu","","","Nancy Quintana","nquintana@cps.edu","Mr.Rene P Santiago","rpsantiago@cps.edu","","","","","","","","","(773)534-1770","(773)534-1356","http://saucedo.cps.edu","9:00 AM-4:00 PM","2850 W 24TH BLVD Chicago IL 60623","2850 W 24TH BLVD Chicago IL 60623","District","ES","Network 7","37","{170993004917}","4250","{150162990252829}","Saucedo Elem Scholastic Academy","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610155","SAUGANASH","Sauganash Elementary School","Christine Dickinson Munns","CDMunns@cps.edu","","","Melissa Ann Raich","MARaich@cps.edu","","","","","","","","","","","(773)534-3470","(773)534-3707","http://sauganash.cps.edu/","08:00 AM-03:00 PM","6040 N KILPATRICK AVE Chicago IL 60646","6040 N KILPATRICK AVE Chicago IL 60646","District","ES","Network 1","31","{170993001067}","5690","{150162990252434}","Sauganash Elem School","Elementary","","K,1,2,3,4,5,6,7,8","K,1,2,3,4,5,6,7,8",""
"610157","SAWYER","Sidney Sawyer Elementary School","Nelly Robles","NRobles1@cps.edu","","","Clarisa Reyes Bravo-Ruiz","CRBravo-ruiz@cps.edu","Lucille Burmov","LBurmov@cps.edu","","","","","","","","","(773)535-0440","(773)535-0445","http://sawyer.cps.edu","8:00 AM-3:00 PM","5248 S SAWYER AVE Chicago IL 60632","5248 S SAWYER AVE Chicago IL 60632","District","ES","Network 8","45","{170993001068}","5710","{150162990252435}","Sawyer Elem School","Elementary","","K,1,2,3,4,5,6,7,8","K,1,2,3,4,5,6,7,8",""
"610158","SAYRE","Harriet E Sayre Elementary Language Academy","Folasade U Adekunle","fuadekunle@cps.edu","","","","","","","","","","","","","","","(773)534-3351","(773)534-3394","http://www.sayre.cps.edu","7:30 AM-2:30 PM","1850 N NEWLAND AVE Chicago IL 60707","1850 N NEWLAND AVE Chicago IL 60707","District","ES","Network 3","34","{170993001070}","5720","{150162990252436}","Sayre Elem Language Academy","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610159","SCAMMON","Jonathan Y Scammon Elementary School","Sandra Kay Carlson","SKCarlson@cps.edu","","","Christos T Liberos","Cliberos@cps.edu","","","","","","","","","","","(773)534-3475","(773)534-3516","http://scammon.cps.edu","07:45 AM-02:45 PM","4201 W HENDERSON ST Chicago IL 60641","4201 W HENDERSON ST Chicago IL 60641","District","ES","Network 1","29","{170993001073}","5730","{150162990252438}","Scammon Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610178","SCHMID","Theophilus Schmid Elementary School","Ms.Andrea N. Black","anblack@cps.edu","","","","","","","","","","","","","","","(773)535-6235","(773)535-6092","http://www.schmidchargers.org","08:45 AM-03:45 PM","9755 S GREENWOOD AVE Chicago IL 60628","9755 S GREENWOOD AVE Chicago IL 60628","District","ES","Network 12","47","{170993001077}","5950","{150162990252442}","Schmid Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610165","SCHUBERT","Franz Peter Schubert Elementary School","Therese Gail Cannova","TGCannova@cps.edu","","","Dr.Maria Martinez-Valiukenas","mmartinez-v@cps.edu","Basia Bronislawa Pacyniak","BBPacyniak@cps.edu","","","","","","","","","(773)534-3080","(773)534-3079","http://www.schubertes.org","07:45 AM-02:45 PM","2727 N LONG AVE Chicago IL 60639","2727 N LONG AVE Chicago IL 60639","District","ES","Network 3","29","{170993001079}","5800","{150162990252444}","Schubert Elem School","Elementary","","PK,K,1,2,3,4,5","PK,K,1,2,3,4,5",""
"609729","SCHURZ HS","Carl Schurz High School","Mrs.Kathleen Therese Valente","ktvalente@cps.edu","","","Debra Faye Neiman","dfponcher@cps.edu","Anthony N Rodriguez","ANRodriguez@cps.edu","","","","","","","","","(773)534-3420","(773)534-3573","http://www.schurzhs.org","7:45  AM - 2:56  PM","3601 N MILWAUKEE AVE Chicago IL 60641","3601 N MILWAUKEE AVE Chicago IL 60641","District","HS","Network 1","29","{170993001111}","1530","{150162990250036}","Schurz High School","High","","9,10,11,12","9,10,11,12",""
"609730","SENN HS","Nicholas Senn High School","Mary Patricia Beck","MPBeck@cps.edu","","","Carter Lee Carey","CLCarey@cps.edu","Anthony Escamilla","AEscamilla1@cps.edu","","","","","","","","","(773)534-2365","(773)534-2369","http://www.sennhs.org","8:00 AM-3:15 PM","5900 N GLENWOOD AVE Chicago IL 60660","5900 N GLENWOOD AVE Chicago IL 60660","District","HS","Network 2","32","{170993001114}","1540","{150162990250037}","Senn High School","High","","9,10,11,12","9,10,11,12",""
"610167","SEWARD","William H Seward Communication Arts Academy ES","Nora Alicia Cadenas","NACadenas@cps.edu","","","Pebble Chabus Jackson","PCJackson1@cps.edu","Patricia Lillian Zarate","PLZarate@cps.edu","","","","","","","","","(773)535-4890","(773)535-4884","http://www.seward.cps.edu","07:45 AM-02:45 PM","4600 S HERMITAGE AVE Chicago IL 60609","4600 S HERMITAGE AVE Chicago IL 60609","District","ES","Network 8","39","{170993001080}","5820","{150162990252446}","Seward Elem Communication Arts Ac","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"400072","SHABAZZ - SHABAZZ","Betty Shabazz - Betty Shabazz","Mr. Shannon Mason","smason@bsics.org","","","","","","","","","","","","","","","(773)651-1221","(773)651-0302","http://www.bsics.org","8:15 am-3:30 pm","7823 S ELLIS AVE Chicago IL 60619","7823 S ELLIS AVE Chicago IL 60619","Charter","ES","Charter","46","{170993003539}","4520","{15016299025203C}","Shabazz International Chrtr Schls","Elementary","","K,1,2,3,4,5,6,7,8","K,1,2,3,4,5,6,7,8","Y"
"610081","SHERIDAN","Mark Sheridan Math & Science Academy","John Patrick Oconnell","JPOconnell@cps.edu","","","","","","","","","","","","","","","(773)534-9120","(773)534-9124","http://sheridan.cps.edu/","7:30  AM - 2:30  PM","533 W 27TH ST Chicago IL 60616","533 W 27TH ST Chicago IL 60616","District","ES","Network 6","39","{170993001083}","4920","{150162990252451}","Sheridan Elem Math & Science Acad","Elementary","","K,1,2,3,4,5,6,7,8","K,1,2,3,4,5,6,7,8",""
"610172","SHERMAN","William T Sherman Elementary School","Mellodie L Brown","MLBrown1@cps.edu","","","","","","","","","","","","","","","(773)535-1757","(773)535-0343","http://sherman.auslchicago.org","08:30 AM-03:30 PM","1000 W 52ND ST Chicago IL 60609","1000 W 52ND ST Chicago IL 60609","District","ES","AUSL","45","{170993001085}","5890","{150162990252453}","Sherman Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610173","SHERWOOD","Jesse Sherwood Elementary School","Alice Buzanis","ABuzanis@cps.edu","","","Kimberly Ann Carter-Easter","KACarter-Easter@cps.edu","","","","","","","","","","","(773)535-0829","(773)535-0872","http://www.sherwood.cps.edu","08:30 AM-03:30 PM","245 W 57TH ST Chicago IL 60621","245 W 57TH ST Chicago IL 60621","District","ES","Network 11","45","{170993001087}","5900","{150162990252454}","Sherwood Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610174","SHIELDS","James Shields Elementary School","Michael Thomas Pacourek","mtpacourek@cps.edu","","","Marian Lynn Santor","MLSantor@cps.edu","","","","","","","","","","","(773)535-7285","(773)535-6829","http://shields.cps.edu","08:00 AM - 03:00 PM","4250 S ROCKWELL ST Chicago IL 60632","4250 S ROCKWELL ST Chicago IL 60632","District","ES","Network 8","39","{170993001092}","5910","{150162990252455}","Shields Elem School","Elementary","","PK,K,1,2,3,4","PK,K,1,2,3,4",""
"610559","SHIELDS MIDDLE","James Shields Middle School","Peter J Auffant","PJAuffant@cps.edu","","","","","","","","","","","","","","","(773)535-7115","(773)535-7296","http://www.shieldsmiddleschool.org","8:15am-3:15pm","2611 W 48TH ST Chicago IL 60632","","District","MS","Network 8","39","{170993006207}","9597","{150162990252968}","Shields Middle School","Elementary","Middle","5,6,7,8","5,6,7,8",""
"610175","SHOESMITH","Beulah Shoesmith Elementary School","Sabrina Latrice Gates","SLGates@cps.edu","","","","","","","","","","","","","","","(773)535-1764","(773)535-1877","http://shoesmith.cps.edu","08:30 AM-03:30 PM","1330 E 50TH ST Chicago IL 60615","1330 E 50TH ST Chicago IL 60615","District","ES","Network 9","46","{170993001094}","5920","{150162990252456}","Shoesmith Elem School","Elementary","","K,1,2,3,4,5,6","K,1,2,3,4,5,6",""
"610176","SHOOP","John D Shoop Math-Science Technical Academy ES","Salik Mukarram","SMukarram@cps.edu","","","Mrs.Natasha M Topps","NMSpurlock@cps.edu","","","","","","","","","","","(773)535-2715","(773)535-2714","http://shoop.cps.edu/","07:45 AM-02:45 PM","11140 S BISHOP ST Chicago IL 60643","11140 S BISHOP ST Chicago IL 60643","District","ES","Network 13","49","{170993001095}","5930","{150162990252457}","Shoop Math-Sci Tech Elem Academy","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609692","SIMEON HS","Neal F Simeon Career Academy High School","Sheldon Dion House","SDHouse@cps.edu","","","Karin Michele Mcfall","KMMcfall@cps.edu","","","","","","","","","","","(773)535-3200","(773)535-3465","http://www.simeonca.org","9:00  AM - 4:15  PM","8147 S VINCENNES AVE Chicago IL 60620","8147 S VINCENNES AVE Chicago IL 60620","District","HS","Network 11","45","{170993000758}","1150","{150162990250537}","Simeon Career Academy High School","High","","9,10,11,12","9,10,11,12",""
"609750","SIMPSON HS","Simpson Academy HS for Young Women","Marisa Velasquez","MVelasquez1@cps.edu","","","","","","","","","","","","","","","(773)534-7812","(773)534-7819","http://www.simpsonacademy.org/","8:00  AM - 3:05  PM","1321 S PAULINA ST Chicago IL 60608","1321 S PAULINA ST Chicago IL 60608","District","HS","Network 6","38","{170993004383}","1750","{150162990253732}","Simpson Acad HS for Young Women","High","","6,7,8,9,10,11,12","6,7,8,9,10,11,12",""
"610177","SKINNER","Mark Skinner Elementary School","Deborah M Clark","DMClark@cps.edu","","","Tracey Canty-Robinson","TCanty-robinson@cps.edu","","","","","","","","","","","(773)534-7790","(773)534-7879","http://www.skinnerwest.cps.edu","8:30 AM-3:45 PM","1260 W ADAMS ST Chicago IL 60607","1260 W ADAMS ST Chicago IL 60607","District","ES","ISP","38","{170993001096}","5940","{150162990252458}","Skinner Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610534","SKINNER NORTH","Skinner North","Ethan James Netterstrom","EJNetterstrom@cps.edu","","","Mrs.Katherine Magnuson","KMagnuson@cps.edu","","","","","","","","","","","(773)534-8500","(773)534-8502","http://www.skinnernorth.org/","8:30  AM - 3:30  PM","640 W SCOTT ST Chicago IL 60610","","District","ES","ISP","33","{170993006081}","8024","{150162990252959}","Skinner North Elem Sch","Elementary","","K,1,2,3,4,5,6,7,8","K,1,2,3,4,5,6,7,8",""
"609978","SMITH","Wendell Smith Elementary School","Tiffany D Brown","TDBrown@cps.edu","","","","","","","","","","","","","","","(773)535-5689","(773)535-5101","http://wendellsmithcps.enschool.org/","08:15 AM-03:15 PM","744 E 103RD ST Chicago IL 60628","744 E 103RD ST Chicago IL 60628","District","ES","Network 13","48","{170993000928}","3870","{150162990252768}","Smith  W Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610179","SMYSER","Washington D Smyser Elementary School","Jerry Travlos","JTravlos@cps.edu","Jerry Travlos","JTravlos@cps.edu","Pedro Beiza","PBeiza@cps.edu","Elena R Manial","ermanial@cps.edu","","","","","","","","","(773)534-3711","(773)534-3555","http://www.smyser.org","8:15/8:45 AM-3:15/3:45 PM","4310 N MELVINA AVE Chicago IL 60634","4310 N MELVINA AVE Chicago IL 60634","District","ES","ISP","30","{170993001097}","5960","{150162990252459}","Smyser Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610180","SMYTH","John M Smyth Elementary School","Ronald Ray Whitmore","rwhitmore@cps.edu","","","Ms.Adonia C Donnella","ACDonnella@cps.edu","","","","","","","","","","","(773)534-7180","(773)534-7127","http://smythibworld.org/","08:00 AM-03:00 PM","1059 W 13TH ST Chicago IL 60608","1059 W 13TH ST Chicago IL 60608","District","ES","Network 6","38","{170993001098}","5970","{150162990252460}","Smyth  J Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610383","SOCIAL JUSTICE HS","Greater Lawndale High School For Social Justice","Kathy Farr","KFarr@cps.edu","","","","","","","","","","","","","","","(773)535-4300","(773)535-4271","http://sj.lvlhs.org","8:00 am-3:15 pm","3120 S KOSTNER AVE Chicago IL 60623","","District","HS","Network 7","37","{170993005793}","7600","{150162990250835}","School of Social Justice HS","High","","9,10,11,12","9,10,11,12",""
"610182","SOLOMON","Hannah G Solomon Elementary School","Christopher Robert Gamble","CRGamble@cps.edu","","","","","","","","","","","","","","","(773)534-5226","(773)534-5167","http://solomon.cps.edu","09:00 AM - 04:00 PM","6206 N HAMLIN AVE Chicago IL 60659","6206 N HAMLIN AVE Chicago IL 60659","District","ES","Network 1","31","{170993001100}","5980","{150162990252461}","Solomon Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610543","SOLORIO HS","Eric Solorio Academy High School","Victor Iturralde","VIturralde@cps.edu","","","Cesar A Balcazar","CABalcazar@cps.edu","Rosa Magdalena Jimenez","RMJimenez1@cps.edu","Ms.Katherine E Patton","kepatton@cps.edu","","","","","","","(773)535-9070","(773)535-9073","http://solorioacademy.org/","M, T, Th, F 8:00  AM - 3:23  PM; W 8:00 AM - 2:20","5400 S ST LOUIS AVE Chicago IL 60632","","District","HS","AUSL","45","{170993006138}","8550","{150162990250859}","Solorio Academy High School","High","","9,10,11,12","9,10,11,12",""
"609990","SOUTH LOOP","South Loop Elementary School","Tara Safonia Shelton","TSShelton@cps.edu","","","Mr.Andrew Rhodes","arhodes2@cps.edu","","","","","","","","","","","(773)534-8690","(773)534-8689","http://www.southloopschool.net","08:30 AM-03:30 PM","1212 S PLYMOUTH CT Chicago IL 60605","1212 S PLYMOUTH CT Chicago IL 60605","District","ES","ISP","38","{170993005268}","3960","{150162990252855}","South Loop Elem School","Elementary","","K,1,2,3,4,5,6,7,8","K,1,2,3,4,5,6,7,8",""
"610530","SOUTH SHORE ES","South Shore Fine Arts Academy","Vicki N Lee","VNLee@cps.edu","","","Peter R Davis","PRDavis1@cps.edu","","","","","","","","","","","(773)535-8340","(773)535-8341","http://www.southshorefinearts.org","8:15 am-3:15 pm","1415 E 70TH ST Chicago IL 60637","","District","ES","Network 12","46","{170993006099}","2015","{150162990252960}","South Shore Fine Arts Elem Sch","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610547","SOUTH SHORE INTL HS","South Shore Intl College Prep High School","Janice Elaine Wells","JEWells@cps.edu","","","Paulette Lakyne Grissett","PLGrissett@cps.edu","","","","","","","","","","","(773)535-8351","-","http://www.southshoreinternational.org","9:00  AM - 4:30  PM","1955 E 75TH ST Chicago IL 60649","","District","HS","Network 12","46","{170993006170}","8676","{150162990250860}","South Shore Intl Col Prep HS","High","","9,10,11,12","9,10,11,12",""
"610586","SOUTHEAST","Southeast Area Elementary School","Kenya Unique Underwood","kuconner@cps.edu","","","Anna Newsome","ANewsome@cps.edu","","","","","","","","","","","(773)535-8040","(773)535-8020","","","3930 E 105TH Chicago IL 60617-6335","3930 E 105TH Chicago IL 60617-6335","District","ES","Network 13","47","","9681","","","Elementary","None","PK,K,1,2,3,4,5,6","PK,K,1,2,3,4,5,6,7,8",""
"609745","SOUTHSIDE HS","Southside Occupational Academy High School","Joshua Neil Long","JNLong@cps.edu","","","Michiko Claire Amos","MCAmos@cps.edu","","","","","","","","","","","(773)535-9100","(773)535-9110","http://www.southsideacademycps.org/","9:00  AM - 4:15  PM","7342 S HOYNE AVE Chicago IL 60636","7342 S HOYNE AVE Chicago IL 60636","District","HS","Network 11","43","{170993005305}","1700","{150162990253765}","Southside Occupational Acad Hs","High","","11,12","11,12",""
"610183","SPENCER","Spencer Technology Academy","Mrs.Kelly Nicole Dean","knwilliams8@cps.edu","","","Martell Dwayne Hines","MDHines@cps.edu","","","","","","","","","","","(773)534-6150","(773)534-6239","http://www.spencertech.org","08:45 AM-03:45 PM","214 N LAVERGNE AVE Chicago IL 60644","214 N LAVERGNE AVE Chicago IL 60644","District","ES","Network 3","36","{170993001101}","6000","{150162990252462}","Spencer Technology Acad Elem Sch","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610184","SPRY ES","John Spry Elementary Community School","Elvia Laura Garcia-Graham","ELGarcia-graham@cps.edu","","","Pablo Guzman","PGuzman1@cps.edu","","","","","","","","","","","(773)534-1700","(773)534-1688","http://www.spryschool.org/","08:30 AM-03:30 PM","2400 S MARSHALL BLVD Chicago IL 60623","2400 S MARSHALL BLVD Chicago IL 60623","District","ES","Network 7","37","{170993001106}","6010","{150162990252469}","Spry Elem Community School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610357","SPRY HS","Spry Community Links High School","Francisco Albert Borras","FABorras@cps.edu","","","","","","","","","","","","","","","(773)534-1997","(773)534-0354","http://www.comlinkshs.org","8:45 am-4:00 pm","2400 S MARSHALL BLVD Chicago IL 60623","","District","HS","Network 7","37","{170993005677}","7930","{150162990250818}","Spry Community Links High School","High","","9,10,11,12","9,10,11,12",""
"610339","STAGG","Amos Alonzo Stagg Elementary School","Ms.Miyoshi J Knox","MJBates@cps.edu","","","Toyia Danielle Pullum","TDPullum@cps.edu","","","","","","","","","","","(773)535-3565","(773)535-3564","http://auslchicago.org/schools/pages/stagg","08:45 AM-03:45 PM","7424 S MORGAN ST Chicago IL 60621","","District","ES","AUSL","45","{170993001102}","7760","{150162990252464}","Stagg Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609732","STEINMETZ HS","Charles P Steinmetz College Preparatory HS","Stephen Joseph Ngo","SJNgo@cps.edu","","","Jaime G Jaramillo","JGJaramillo@cps.edu","Cheryl Lynne Williams","CLWilliams2@cps.edu","","","","","","","","","(773)534-3030","(773)534-3151","http://www.steinmetzcp.org","8:45  AM - 3:56  PM","3030 N MOBILE AVE Chicago IL 60634","3030 N MOBILE AVE Chicago IL 60634","District","HS","Network 3","30","{170993001139}","1560","{150162990250041}","Steinmetz College Prep HS","High","","9,10,11,12","9,10,11,12",""
"610548","STEM","STEM Magnet Academy","Ms.Maria J McManus","MJMcmanus@cps.edu","","","","","","","","","","","","","","","(773)534-7300","(773)534-7302","http://www.STEMMagnetAcademy.com","7:45  AM - 2:45  PM","1522 W FILLMORE ST Chicago IL 60607","","District","ES","Network 6","38","{170993006173}","8678","{150162990252967}","STEM Magnet Academy Elem","Elementary","","K,1,2,3,4,5,6,7,8","K,1,2,3,4,5,6,7,8",""
"610185","STEVENSON","Adlai E Stevenson Elementary School","Paul L O'Toole","plotoole@cps.edu","","","Ms.Donna K Cross","dkcross1@cps.edu","Jose Rodriguez","JRodriguez@cps.edu","","","","","","","","","(773)535-2280","(773)535-2339","http://stevenson.cps.edu/","08:30 AM-03:30 PM","8010 S KOSTNER AVE Chicago IL 60652","8010 S KOSTNER AVE Chicago IL 60652","District","ES","Network 10","44","{170993001103}","6030","{150162990252465}","Stevenson Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610163","STOCK","Frederick Stock Elementary School","Ann Lorena Mcnally","ALMcnally@cps.edu","","","Margaret Mary Ward-Potts","MMWard-potts@cps.edu","","","","","","","","","","","(773)534-1215","(773)534-1221","http://www.stock.cps.edu","9:00 AM-4:00 PM","7507 W BIRCHWOOD AVE Chicago IL 60631","7507 W BIRCHWOOD AVE Chicago IL 60631","District","ES","Network 1","30","{170993005151}","5770","{150162990253762}","Stock Early Childhood Center","Elementary","","PK","PK",""
"610191","STONE","Stone Elementary Scholastic Academy","Barbara Louise Onofrio","bonofrio@cps.edu","","","James Joseph Brandon","jjbrandon2@cps.edu","","","","","","","","","","","(773)534-2045","(773)534-2092","http://stoneacademy.net/","8:00  AM - 3:00  PM","6239 N LEAVITT ST Chicago IL 60659","6239 N LEAVITT ST Chicago IL 60659","District","ES","Network 2","32","{170993001105}","6070","{150162990252468}","Stone Elem Scholastic Academy","Elementary","","K,1,2,3,4,5,6,7,8","K,1,2,3,4,5,6,7,8",""
"610192","STOWE","Harriet Beecher Stowe Elementary School","Mr.Jimmy A. Lugo","jalugo6@cps.edu","","","","","","","","","","","","","","","(773)534-4175","(773)534-4167","http://www.stowe.cps.edu/","08:45 AM-03:45 PM","3444 W WABANSIA AVE Chicago IL 60647","3444 W WABANSIA AVE Chicago IL 60647","District","ES","Network 5","35","{170993001109}","6080","{150162990252472}","Stowe Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610405","SUDER","Suder Montessori Magnet ES","Mr.Alexander Phillips","aphillips2@cps.edu","","","Annette D Dowd","ADDowd@cps.edu","","","","","","","","","","","(773)534-7685","(773)534-7933","http://www.sudermontessorischool.org","9:00 AM-4:00 PM","2022 W WASHINGTON BLVD Chicago IL 60612","","District","ES","Network 6","35","{170993005801}","6340","{150162990252941}","Suder Montessori Elem Magnet Schl","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609733","SULLIVAN HS","Roger C Sullivan High School","Mr.Chad H Adams","CHAdams2@cps.edu","","","Matthew P Fasana","MPFasana@cps.edu","","","","","","","","","","","(773)534-2000","(773)534-2141","http://www.sullivanhs.org","8:00 AM - 3:11 PM","6631 N BOSWORTH AVE Chicago IL 60626","6631 N BOSWORTH AVE Chicago IL 60626","District","HS","Network 2","32","{170993001149}","1570","{150162990250042}","Sullivan High School","High","","9,10,11,12","9,10,11,12",""
"610194","SUMNER","Charles Sumner  Math & Science Community Acad ES","Mrs.Fatima YM Cooke","fycooke@cps.edu","","","","","","","","","","","","","","","(773)534-6730","(773)534-6736","","08:45 AM-03:45 PM","4320 W 5TH AVE Chicago IL 60624","4320 W FIFTH AVE Chicago IL 60624","District","ES","Network 5","36","{170993001117}","6110","{150162990252475}","Sumner Elem Math & Sci Comm Acad","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610195","SUTHERLAND","Elizabeth H Sutherland Elementary School","Mr.Eric A. Steinmiller","easteinmille@cps.edu","","","Regina M Roberts","RMRoberts@cps.edu","","","","","","","","","","","(773)535-2580","(773)535-2621","http://www.ehsutherland.org","8:00 AM-3:00 PM","10015 S LEAVITT ST Chicago IL 60643","10015 S LEAVITT ST Chicago IL 60643","District","ES","Network 10","49","{170993001118}","6120","{150162990252476}","Sutherland Elem School","Elementary","","K,1,2,3,4,5,6,7,8","K,1,2,3,4,5,6,7,8",""
"610196","SWIFT","George B Swift Elementary Specialty School","Salvatore Joseph Cannella","SJCannella@cps.edu","","","Debbie P Nikokavouras","DPNikokavouras@cps.edu","","","","","","","","","","","(773)534-2695","(773)534-2575","http://swift.cps.edu","08:00 AM-03:00 PM","5900 N WINTHROP AVE Chicago IL 60660","5900 N WINTHROP AVE Chicago IL 60660","District","ES","Network 2","32","{170993001119}","6130","{150162990252477}","Swift Elem Specialty School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
